total_samples,speed_sps,train_loss,val_loss,lr
9108736,3542.4,0.08131556115720583,0.07882609738574671,0.0002513627700982828
9208832,3146.1,0.08107860298717723,0.07856135488289873,0.00020783054601741837
9308928,3545.1,0.08099829108285173,0.07859832445830996,0.00026889281601790555
9409024,3536.6,0.0812452971325506,0.07952093614386034,0.000594783029318448
9509120,3537.3,0.08140986990135954,0.07927905666947238,0.0006276638392136871
9609216,3530.7,0.08137917465261181,0.07958239106418244,0.0007903918178671299
9709312,3527.1,0.08127914010868657,0.07869289300013375,0.0006462237174084795
9809408,3136.9,0.07993924518680329,0.07702386704728058,0.00019534704222207584
9909504,3166.8,0.0793040343715102,0.07663200650410036,9.267956753603643e-05
10009600,3146.1,0.07902036250933357,0.07650377985565206,8.871161608390711e-05
10109696,3153.6,0.07892880537320891,0.07648178981551106,0.00014573521117855357
10209792,3155.5,0.07901811037603242,0.07645275260200805,0.0001799176206868702
10309888,3158.7,0.07902275856651003,0.07635252663713894,0.00023067316298517956
10409984,3200.0,0.0786817530193902,0.07596496498959128,0.00010772953999526936
10510080,3549.8,0.07850276246247694,0.0761453566274462,0.00026897552478786905
10610176,3150.1,0.07854137085663998,0.0758397415275286,0.00017565022479470134
10710272,3158.5,0.07822722219445212,0.07550524379651713,0.00010613505685000391
10810368,3145.5,0.07801895167516626,0.07541541300354596,0.00013077578304246417
10910464,3187.7,0.07796323339423865,0.07540420735174173,0.0001829809681480946
11010560,2768.8,0.07802576510726339,0.07536859416357689,0.00020808568430655573
11110656,3172.2,0.07792298415737689,0.07528087487983896,0.0002576718620488139
11210752,3189.6,0.07783006385083088,0.07527886920311189,0.000268549635579507
11310848,3168.5,0.07755720055164278,0.07473581073851751,0.00013258585939822487
11410944,3191.9,0.07723343212281347,0.07449682579573154,9.274207724907644e-05
11511040,3179.1,0.07710829405757168,0.07435262071686734,9.625033141439102e-05
11611136,3165.9,0.07703793317536868,0.07419977144043029,6.33510193518531e-05
11711232,3164.9,0.07691819605696232,0.07412339751502438,5.997828242733429e-05
11811328,3190.0,0.07685013662290086,0.07412047550001014,9.516041584412186e-05
11911424,3157.4,0.07678702128741442,0.07401526502965561,9.215166560553817e-05
12011520,3169.2,0.07674347270099098,0.07395179509763253,9.029907344386717e-05
12111616,3563.6,0.07676092853479068,0.07414165910844867,0.00019835873608330953
12211712,3550.1,0.0768372742340083,0.07413475220327431,0.0002491423990367981
12311808,3042.6,0.07655917214768013,0.07364507366597928,0.00011180969758492601
12411904,3168.6,0.07614482455241406,0.07342142555650388,7.961096302256533e-05
12512000,3160.1,0.07615896344870862,0.07334117918963932,8.023535313953538e-05
12612096,3160.4,0.07602665550492303,0.07322319312696221,5.813249284007342e-05
12712192,3185.8,0.07593768652137893,0.07317619697081838,8.442312168123315e-05
12812288,3172.4,0.07591848643234624,0.07310948800895989,8.309869279080265e-05
12912384,3153.0,0.07586453828360419,0.07303969022967302,8.892928817426302e-05
13012480,3555.2,0.07587368264222694,0.07304423867715151,0.0001162710179092115
13112576,3167.0,0.07588659305020672,0.07293094787079353,0.00012046927281149543
13212672,3546.6,0.0757039825019934,0.07297867332372451,0.000168079827944887
13312768,3539.5,0.07579939547554611,0.07306467026886682,0.00023126915684448457
13412864,3139.4,0.07562428263142286,0.07257799218639015,0.00011821045452962824
13512960,3135.2,0.07528903392498451,0.0723644301491274,6.033256698228937e-05
13613056,3542.4,0.07523000061207111,0.07237807093701758,0.00011999262326061856
13713152,3143.3,0.07525210930487079,0.07233488440699196,0.00014076219853101094
13813248,3151.0,0.0751212035755977,0.0721947159350098,0.00012630274811197069
13913344,3545.7,0.07522155294942734,0.07251644365728452,0.0002683308877961054
14013440,3094.3,0.0751454236981509,0.07211001411633841,0.0001948982937727469
14113536,3175.8,0.07485558317445429,0.07173928342731505,0.00013114188441666822
14213632,3155.8,0.07453493326140181,0.07159230756611057,0.00012685908291337294
14313728,3552.4,0.07445461449720671,0.07162614689435659,0.0001729020835772239
14413824,3155.4,0.07446685780192275,0.07154398939074093,0.00020714685471517593
14513920,3155.7,0.07445591286091549,0.07140802420700885,0.00017872587595294345
14614016,3154.4,0.07415520843794889,0.0709805077523397,9.379374022765326e-05
14714112,3191.0,0.07387920861582623,0.07080514820432114,6.662164250224638e-05
14814208,3551.6,0.07382074429098602,0.07084941421749301,0.00011391441736376709
14914304,3542.5,0.07380551583779132,0.07087270040407444,0.00016380713078038581
15014400,3150.6,0.07376770953388165,0.07073619153495654,0.00013518377725344182
15114496,3161.1,0.0735045504730071,0.07048388959515502,8.448613194732663e-05
15214592,3160.8,0.0734325306456717,0.07033301127305981,5.6790894389722524e-05
15314688,3201.1,0.0734068087261656,0.07030502650555533,9.984754764409385e-05
15414784,3198.0,0.07327919655367542,0.07016502581595509,6.475202498853222e-05
15514880,3546.9,0.07328175475149204,0.07021954178303332,0.0001154624813777799
15614976,3539.6,0.07320800898096445,0.07029711808787371,0.0001530718244686376
15715072,3149.3,0.07317977829281326,0.07003127792027983,9.976375382780894e-05
15815168,3153.4,0.07294969012975083,0.06984333264550066,6.560362170218857e-05
15915264,3152.2,0.07290126206091298,0.06976925315451718,6.189836178488952e-05
16015360,3188.2,0.07279326639059559,0.06966671482597885,6.206581852144012e-05
